University Index,University,Count,Year,Type
5,TDLU,16.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,3.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,3.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,4.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,1.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,2.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,2.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,3.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,4.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,4.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,2.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,1.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,9.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,3.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,2.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,3.0,2017,ylymlaryň kandidaty
2,HYÖU,1.0,2017,ylymlaryň kandidaty
3,HNGU,5.0,2017,ylymlaryň kandidaty
4,TDBGI,2.0,2017,ylymlaryň kandidaty
5,TDLU,11.0,2017,ylymlaryň kandidaty
6,TDBSI,3.0,2017,ylymlaryň kandidaty
7,HGI,2.0,2017,ylymlaryň kandidaty
8,TDMaI,3.0,2017,ylymlaryň kandidaty
9,TDYDI,1.0,2017,ylymlaryň kandidaty
10,TTweII,2.0,2017,ylymlaryň kandidaty
11,TMDDI,2.0,2017,ylymlaryň kandidaty
12,TITU,1.0,2017,ylymlaryň kandidaty
13,TITUKI,4.0,2017,ylymlaryň kandidaty
14,HAA,0.0,2017,ylymlaryň kandidaty
15,TOHU,3.0,2017,ylymlaryň kandidaty
16,TDMI,1.0,2017,ylymlaryň kandidaty
17,TMK,1.0,2017,ylymlaryň kandidaty
18,TDÇA,2.0,2017,ylymlaryň kandidaty
19,SSTDMI,6.0,2017,ylymlaryň kandidaty
20,TDEI,3.0,2017,ylymlaryň kandidaty
21,TOHI,2.0,2017,ylymlaryň kandidaty
1,TDU,1.0,2017,ylymlaryň doktory
2,HYÖU,1.0,2017,ylymlaryň doktory
3,HNGU,0.0,2017,ylymlaryň doktory
4,TDBGI,0.0,2017,ylymlaryň doktory
5,TDLU,2.0,2017,ylymlaryň doktory
6,TDBSI,0.0,2017,ylymlaryň doktory
7,HGI,1.0,2017,ylymlaryň doktory
8,TDMaI,0.0,2017,ylymlaryň doktory
9,TDYDI,0.0,2017,ylymlaryň doktory
10,TTweII,0.0,2017,ylymlaryň doktory
11,TMDDI,0.0,2017,ylymlaryň doktory
12,TITU,1.0,2017,ylymlaryň doktory
13,TITUKI,0.0,2017,ylymlaryň doktory
14,HAA,0.0,2017,ylymlaryň doktory
15,TOHU,1.0,2017,ylymlaryň doktory
16,TDMI,0.0,2017,ylymlaryň doktory
17,TMK,0.0,2017,ylymlaryň doktory
18,TDÇA,0.0,2017,ylymlaryň doktory
19,SSTDMI,1.0,2017,ylymlaryň doktory
20,TDEI,0.0,2017,ylymlaryň doktory
21,TOHI,0.0,2017,ylymlaryň doktory
1,TDU,1.0,2017,dosent
2,HYÖU,0.0,2017,dosent
3,HNGU,0.0,2017,dosent
4,TDBGI,0.0,2017,dosent
5,TDLU,2.0,2017,dosent
6,TDBSI,0.0,2017,dosent
7,HGI,0.0,2017,dosent
8,TDMaI,1.0,2017,dosent
9,TDYDI,0.0,2017,dosent
10,TTweII,0.0,2017,dosent
11,TMDDI,0.0,2017,dosent
12,TITU,1.0,2017,dosent
13,TITUKI,0.0,2017,dosent
14,HAA,0.0,2017,dosent
15,TOHU,0.0,2017,dosent
16,TDMI,0.0,2017,dosent
17,TMK,0.0,2017,dosent
18,TDÇA,0.0,2017,dosent
19,SSTDMI,2.0,2017,dosent
20,TDEI,0.0,2017,dosent
21,TOHI,0.0,2017,dosent
1,TDU,0.0,2017,professor
2,HYÖU,1.0,2017,professor
3,HNGU,0.0,2017,professor
4,TDBGI,0.0,2017,professor
5,TDLU,1.0,2017,professor
6,TDBSI,0.0,2017,professor
7,HGI,0.0,2017,professor
8,TDMaI,0.0,2017,professor
9,TDYDI,0.0,2017,professor
10,TTweII,0.0,2017,professor
11,TMDDI,0.0,2017,professor
12,TITU,0.0,2017,professor
13,TITUKI,0.0,2017,professor
14,HAA,0.0,2017,professor
15,TOHU,0.0,2017,professor
16,TDMI,1.0,2017,professor
17,TMK,0.0,2017,professor
18,TDÇA,0.0,2017,professor
19,SSTDMI,0.0,2017,professor
20,TDEI,0.0,2017,professor
21,TOHI,0.0,2017,professor
1,TDU,5.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,5.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,5.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,2.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,16.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,3.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,3.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,4.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,2.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,2.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,2.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,2.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,4.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,5.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,2.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,1.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,10.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,3.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,2.0,2018,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,3.0,2018,ylymlaryň kandidaty
2,HYÖU,2.0,2018,ylymlaryň kandidaty
3,HNGU,5.0,2018,ylymlaryň kandidaty
4,TDBGI,2.0,2018,ylymlaryň kandidaty
5,TDLU,11.0,2018,ylymlaryň kandidaty
6,TDBSI,3.0,2018,ylymlaryň kandidaty
7,HGI,2.0,2018,ylymlaryň kandidaty
8,TDMaI,3.0,2018,ylymlaryň kandidaty
9,TDYDI,2.0,2018,ylymlaryň kandidaty
10,TTweII,2.0,2018,ylymlaryň kandidaty
11,TMDDI,2.0,2018,ylymlaryň kandidaty
12,TITU,1.0,2018,ylymlaryň kandidaty
13,TITUKI,4.0,2018,ylymlaryň kandidaty
14,HAA,0.0,2018,ylymlaryň kandidaty
15,TOHU,4.0,2018,ylymlaryň kandidaty
16,TDMI,1.0,2018,ylymlaryň kandidaty
17,TMK,1.0,2018,ylymlaryň kandidaty
18,TDÇA,2.0,2018,ylymlaryň kandidaty
19,SSTDMI,6.0,2018,ylymlaryň kandidaty
20,TDEI,3.0,2018,ylymlaryň kandidaty
21,TOHI,2.0,2018,ylymlaryň kandidaty
1,TDU,1.0,2018,ylymlaryň doktory
2,HYÖU,1.0,2018,ylymlaryň doktory
3,HNGU,0.0,2018,ylymlaryň doktory
4,TDBGI,0.0,2018,ylymlaryň doktory
5,TDLU,2.0,2018,ylymlaryň doktory
6,TDBSI,0.0,2018,ylymlaryň doktory
7,HGI,1.0,2018,ylymlaryň doktory
8,TDMaI,0.0,2018,ylymlaryň doktory
9,TDYDI,0.0,2018,ylymlaryň doktory
10,TTweII,0.0,2018,ylymlaryň doktory
11,TMDDI,0.0,2018,ylymlaryň doktory
12,TITU,1.0,2018,ylymlaryň doktory
13,TITUKI,0.0,2018,ylymlaryň doktory
14,HAA,0.0,2018,ylymlaryň doktory
15,TOHU,1.0,2018,ylymlaryň doktory
16,TDMI,0.0,2018,ylymlaryň doktory
17,TMK,0.0,2018,ylymlaryň doktory
18,TDÇA,0.0,2018,ylymlaryň doktory
19,SSTDMI,1.0,2018,ylymlaryň doktory
20,TDEI,0.0,2018,ylymlaryň doktory
21,TOHI,0.0,2018,ylymlaryň doktory
1,TDU,1.0,2018,dosent
2,HYÖU,1.0,2018,dosent
3,HNGU,0.0,2018,dosent
4,TDBGI,0.0,2018,dosent
5,TDLU,2.0,2018,dosent
6,TDBSI,0.0,2018,dosent
7,HGI,0.0,2018,dosent
8,TDMaI,1.0,2018,dosent
9,TDYDI,0.0,2018,dosent
10,TTweII,0.0,2018,dosent
11,TMDDI,0.0,2018,dosent
12,TITU,0.0,2018,dosent
13,TITUKI,0.0,2018,dosent
14,HAA,0.0,2018,dosent
15,TOHU,0.0,2018,dosent
16,TDMI,0.0,2018,dosent
17,TMK,0.0,2018,dosent
18,TDÇA,0.0,2018,dosent
19,SSTDMI,3.0,2018,dosent
20,TDEI,0.0,2018,dosent
21,TOHI,0.0,2018,dosent
1,TDU,0.0,2018,professor
2,HYÖU,1.0,2018,professor
3,HNGU,0.0,2018,professor
4,TDBGI,0.0,2018,professor
5,TDLU,1.0,2018,professor
6,TDBSI,0.0,2018,professor
7,HGI,0.0,2018,professor
8,TDMaI,0.0,2018,professor
9,TDYDI,0.0,2018,professor
10,TTweII,0.0,2018,professor
11,TMDDI,0.0,2018,professor
12,TITU,0.0,2018,professor
13,TITUKI,0.0,2018,professor
14,HAA,0.0,2018,professor
15,TOHU,0.0,2018,professor
16,TDMI,1.0,2018,professor
17,TMK,0.0,2018,professor
18,TDÇA,0.0,2018,professor
19,SSTDMI,0.0,2018,professor
20,TDEI,0.0,2018,professor
21,TOHI,0.0,2018,professor
1,TDU,5.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,2.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,6.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,2.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,13.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,4.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,3.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,1.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,2.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,2.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,1.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,2.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,4.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,7.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,0.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,1.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,8.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,1.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,2.0,2019,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,3.0,2019,ylymlaryň kandidaty
2,HYÖU,1.0,2019,ylymlaryň kandidaty
3,HNGU,5.0,2019,ylymlaryň kandidaty
4,TDBGI,2.0,2019,ylymlaryň kandidaty
5,TDLU,8.0,2019,ylymlaryň kandidaty
6,TDBSI,4.0,2019,ylymlaryň kandidaty
7,HGI,2.0,2019,ylymlaryň kandidaty
8,TDMaI,1.0,2019,ylymlaryň kandidaty
9,TDYDI,2.0,2019,ylymlaryň kandidaty
10,TTweII,2.0,2019,ylymlaryň kandidaty
11,TMDDI,1.0,2019,ylymlaryň kandidaty
12,TITU,1.0,2019,ylymlaryň kandidaty
13,TITUKI,4.0,2019,ylymlaryň kandidaty
14,HAA,0.0,2019,ylymlaryň kandidaty
15,TOHU,5.0,2019,ylymlaryň kandidaty
16,TDMI,0.0,2019,ylymlaryň kandidaty
17,TMK,1.0,2019,ylymlaryň kandidaty
18,TDÇA,2.0,2019,ylymlaryň kandidaty
19,SSTDMI,5.0,2019,ylymlaryň kandidaty
20,TDEI,1.0,2019,ylymlaryň kandidaty
21,TOHI,2.0,2019,ylymlaryň kandidaty
1,TDU,1.0,2019,ylymlaryň doktory
2,HYÖU,0.0,2019,ylymlaryň doktory
3,HNGU,1.0,2019,ylymlaryň doktory
4,TDBGI,0.0,2019,ylymlaryň doktory
5,TDLU,3.0,2019,ylymlaryň doktory
6,TDBSI,0.0,2019,ylymlaryň doktory
7,HGI,1.0,2019,ylymlaryň doktory
8,TDMaI,0.0,2019,ylymlaryň doktory
9,TDYDI,0.0,2019,ylymlaryň doktory
10,TTweII,0.0,2019,ylymlaryň doktory
11,TMDDI,0.0,2019,ylymlaryň doktory
12,TITU,1.0,2019,ylymlaryň doktory
13,TITUKI,0.0,2019,ylymlaryň doktory
14,HAA,0.0,2019,ylymlaryň doktory
15,TOHU,2.0,2019,ylymlaryň doktory
16,TDMI,0.0,2019,ylymlaryň doktory
17,TMK,0.0,2019,ylymlaryň doktory
18,TDÇA,0.0,2019,ylymlaryň doktory
19,SSTDMI,1.0,2019,ylymlaryň doktory
20,TDEI,0.0,2019,ylymlaryň doktory
21,TOHI,0.0,2019,ylymlaryň doktory
1,TDU,1.0,2019,dosent
2,HYÖU,1.0,2019,dosent
3,HNGU,0.0,2019,dosent
4,TDBGI,0.0,2019,dosent
5,TDLU,1.0,2019,dosent
6,TDBSI,0.0,2019,dosent
7,HGI,0.0,2019,dosent
8,TDMaI,0.0,2019,dosent
9,TDYDI,0.0,2019,dosent
10,TTweII,0.0,2019,dosent
11,TMDDI,0.0,2019,dosent
12,TITU,0.0,2019,dosent
13,TITUKI,0.0,2019,dosent
14,HAA,0.0,2019,dosent
15,TOHU,0.0,2019,dosent
16,TDMI,0.0,2019,dosent
17,TMK,0.0,2019,dosent
18,TDÇA,0.0,2019,dosent
19,SSTDMI,2.0,2019,dosent
20,TDEI,0.0,2019,dosent
21,TOHI,0.0,2019,dosent
1,TDU,0.0,2019,professor
2,HYÖU,0.0,2019,professor
3,HNGU,0.0,2019,professor
4,TDBGI,0.0,2019,professor
5,TDLU,1.0,2019,professor
6,TDBSI,0.0,2019,professor
7,HGI,0.0,2019,professor
8,TDMaI,0.0,2019,professor
9,TDYDI,0.0,2019,professor
10,TTweII,0.0,2019,professor
11,TMDDI,0.0,2019,professor
12,TITU,0.0,2019,professor
13,TITUKI,0.0,2019,professor
14,HAA,0.0,2019,professor
15,TOHU,0.0,2019,professor
16,TDMI,0.0,2019,professor
17,TMK,0.0,2019,professor
18,TDÇA,0.0,2019,professor
19,SSTDMI,0.0,2019,professor
20,TDEI,0.0,2019,professor
21,TOHI,0.0,2019,professor
1,TDU,5.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,4.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,3.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,3.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,13.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,3.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,1.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,1.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,2.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,2.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,0.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,2.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,4.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,7.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,0.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,1.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,8.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,2.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,2.0,2020,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,3.0,2020,ylymlaryň kandidaty
2,HYÖU,3.0,2020,ylymlaryň kandidaty
3,HNGU,3.0,2020,ylymlaryň kandidaty
4,TDBGI,3.0,2020,ylymlaryň kandidaty
5,TDLU,8.0,2020,ylymlaryň kandidaty
6,TDBSI,3.0,2020,ylymlaryň kandidaty
7,HGI,1.0,2020,ylymlaryň kandidaty
8,TDMaI,1.0,2020,ylymlaryň kandidaty
9,TDYDI,2.0,2020,ylymlaryň kandidaty
10,TTweII,2.0,2020,ylymlaryň kandidaty
11,TMDDI,0.0,2020,ylymlaryň kandidaty
12,TITU,1.0,2020,ylymlaryň kandidaty
13,TITUKI,4.0,2020,ylymlaryň kandidaty
14,HAA,0.0,2020,ylymlaryň kandidaty
15,TOHU,5.0,2020,ylymlaryň kandidaty
16,TDMI,0.0,2020,ylymlaryň kandidaty
17,TMK,1.0,2020,ylymlaryň kandidaty
18,TDÇA,2.0,2020,ylymlaryň kandidaty
19,SSTDMI,5.0,2020,ylymlaryň kandidaty
20,TDEI,2.0,2020,ylymlaryň kandidaty
21,TOHI,2.0,2020,ylymlaryň kandidaty
1,TDU,1.0,2020,ylymlaryň doktory
2,HYÖU,0.0,2020,ylymlaryň doktory
3,HNGU,0.0,2020,ylymlaryň doktory
4,TDBGI,0.0,2020,ylymlaryň doktory
5,TDLU,3.0,2020,ylymlaryň doktory
6,TDBSI,0.0,2020,ylymlaryň doktory
7,HGI,0.0,2020,ylymlaryň doktory
8,TDMaI,0.0,2020,ylymlaryň doktory
9,TDYDI,0.0,2020,ylymlaryň doktory
10,TTweII,0.0,2020,ylymlaryň doktory
11,TMDDI,0.0,2020,ylymlaryň doktory
12,TITU,1.0,2020,ylymlaryň doktory
13,TITUKI,0.0,2020,ylymlaryň doktory
14,HAA,0.0,2020,ylymlaryň doktory
15,TOHU,2.0,2020,ylymlaryň doktory
16,TDMI,0.0,2020,ylymlaryň doktory
17,TMK,0.0,2020,ylymlaryň doktory
18,TDÇA,0.0,2020,ylymlaryň doktory
19,SSTDMI,1.0,2020,ylymlaryň doktory
20,TDEI,0.0,2020,ylymlaryň doktory
21,TOHI,0.0,2020,ylymlaryň doktory
1,TDU,1.0,2020,dosent
2,HYÖU,1.0,2020,dosent
3,HNGU,0.0,2020,dosent
4,TDBGI,0.0,2020,dosent
5,TDLU,1.0,2020,dosent
6,TDBSI,0.0,2020,dosent
7,HGI,0.0,2020,dosent
8,TDMaI,0.0,2020,dosent
9,TDYDI,0.0,2020,dosent
10,TTweII,0.0,2020,dosent
11,TMDDI,0.0,2020,dosent
12,TITU,0.0,2020,dosent
13,TITUKI,0.0,2020,dosent
14,HAA,0.0,2020,dosent
15,TOHU,0.0,2020,dosent
16,TDMI,0.0,2020,dosent
17,TMK,0.0,2020,dosent
18,TDÇA,0.0,2020,dosent
19,SSTDMI,2.0,2020,dosent
20,TDEI,0.0,2020,dosent
21,TOHI,0.0,2020,dosent
1,TDU,0.0,2020,professor
2,HYÖU,0.0,2020,professor
3,HNGU,0.0,2020,professor
4,TDBGI,0.0,2020,professor
5,TDLU,1.0,2020,professor
6,TDBSI,0.0,2020,professor
7,HGI,0.0,2020,professor
8,TDMaI,0.0,2020,professor
9,TDYDI,0.0,2020,professor
10,TTweII,0.0,2020,professor
11,TMDDI,0.0,2020,professor
12,TITU,0.0,2020,professor
13,TITUKI,0.0,2020,professor
14,HAA,0.0,2020,professor
15,TOHU,0.0,2020,professor
16,TDMI,0.0,2020,professor
17,TMK,0.0,2020,professor
18,TDÇA,0.0,2020,professor
19,SSTDMI,0.0,2020,professor
20,TDEI,0.0,2020,professor
21,TOHI,0.0,2020,professor
1,TDU,7.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,4.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,5.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,3.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,11.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,3.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,2.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,1.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,3.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,1.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,0.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,3.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,3.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,3.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,0.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,1.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,6.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,2.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,2.0,2021,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,5.0,2021,ylymlaryň kandidaty
2,HYÖU,3.0,2021,ylymlaryň kandidaty
3,HNGU,4.0,2021,ylymlaryň kandidaty
4,TDBGI,3.0,2021,ylymlaryň kandidaty
5,TDLU,6.0,2021,ylymlaryň kandidaty
6,TDBSI,3.0,2021,ylymlaryň kandidaty
7,HGI,2.0,2021,ylymlaryň kandidaty
8,TDMaI,1.0,2021,ylymlaryň kandidaty
9,TDYDI,3.0,2021,ylymlaryň kandidaty
10,TTweII,1.0,2021,ylymlaryň kandidaty
11,TMDDI,0.0,2021,ylymlaryň kandidaty
12,TITU,2.0,2021,ylymlaryň kandidaty
13,TITUKI,3.0,2021,ylymlaryň kandidaty
14,HAA,0.0,2021,ylymlaryň kandidaty
15,TOHU,2.0,2021,ylymlaryň kandidaty
16,TDMI,0.0,2021,ylymlaryň kandidaty
17,TMK,1.0,2021,ylymlaryň kandidaty
18,TDÇA,2.0,2021,ylymlaryň kandidaty
19,SSTDMI,4.0,2021,ylymlaryň kandidaty
20,TDEI,2.0,2021,ylymlaryň kandidaty
21,TOHI,2.0,2021,ylymlaryň kandidaty
1,TDU,1.0,2021,ylymlaryň doktory
2,HYÖU,0.0,2021,ylymlaryň doktory
3,HNGU,1.0,2021,ylymlaryň doktory
4,TDBGI,0.0,2021,ylymlaryň doktory
5,TDLU,3.0,2021,ylymlaryň doktory
6,TDBSI,0.0,2021,ylymlaryň doktory
7,HGI,0.0,2021,ylymlaryň doktory
8,TDMaI,0.0,2021,ylymlaryň doktory
9,TDYDI,0.0,2021,ylymlaryň doktory
10,TTweII,0.0,2021,ylymlaryň doktory
11,TMDDI,0.0,2021,ylymlaryň doktory
12,TITU,1.0,2021,ylymlaryň doktory
13,TITUKI,0.0,2021,ylymlaryň doktory
14,HAA,0.0,2021,ylymlaryň doktory
15,TOHU,1.0,2021,ylymlaryň doktory
16,TDMI,0.0,2021,ylymlaryň doktory
17,TMK,0.0,2021,ylymlaryň doktory
18,TDÇA,0.0,2021,ylymlaryň doktory
19,SSTDMI,1.0,2021,ylymlaryň doktory
20,TDEI,0.0,2021,ylymlaryň doktory
21,TOHI,0.0,2021,ylymlaryň doktory
1,TDU,1.0,2021,dosent
2,HYÖU,1.0,2021,dosent
3,HNGU,0.0,2021,dosent
4,TDBGI,0.0,2021,dosent
5,TDLU,1.0,2021,dosent
6,TDBSI,0.0,2021,dosent
7,HGI,0.0,2021,dosent
8,TDMaI,0.0,2021,dosent
9,TDYDI,0.0,2021,dosent
10,TTweII,0.0,2021,dosent
11,TMDDI,0.0,2021,dosent
12,TITU,0.0,2021,dosent
13,TITUKI,0.0,2021,dosent
14,HAA,0.0,2021,dosent
15,TOHU,0.0,2021,dosent
16,TDMI,0.0,2021,dosent
17,TMK,0.0,2021,dosent
18,TDÇA,0.0,2021,dosent
19,SSTDMI,1.0,2021,dosent
20,TDEI,0.0,2021,dosent
21,TOHI,0.0,2021,dosent
1,TDU,0.0,2021,professor
2,HYÖU,0.0,2021,professor
3,HNGU,0.0,2021,professor
4,TDBGI,0.0,2021,professor
5,TDLU,1.0,2021,professor
6,TDBSI,0.0,2021,professor
7,HGI,0.0,2021,professor
8,TDMaI,0.0,2021,professor
9,TDYDI,0.0,2021,professor
10,TTweII,0.0,2021,professor
11,TMDDI,0.0,2021,professor
12,TITU,0.0,2021,professor
13,TITUKI,0.0,2021,professor
14,HAA,0.0,2021,professor
15,TOHU,0.0,2021,professor
16,TDMI,0.0,2021,professor
17,TMK,0.0,2021,professor
18,TDÇA,0.0,2021,professor
19,SSTDMI,0.0,2021,professor
20,TDEI,0.0,2021,professor
21,TOHI,0.0,2021,professor
1,TDU,7.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,2.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,5.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,3.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,13.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,4.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
